Date,Open,High,Low,Close,Adj Close,Volume
2020-04-28,8913.280273,8918.379883,8668.669922,8677.599609,8677.599609,3707540000
2020-04-29,8871.040039,9025.820313,8832.000000,8982.759766,8982.759766,4378540000
2020-04-30,9005.240234,9023.030273,8920.419922,9000.509766,9000.509766,4316380000
2020-05-01,8791.879883,8887.580078,8688.580078,8718.179688,8718.179688,3722520000
2020-05-04,8683.940430,8840.330078,8665.400391,8834.110352,8834.110352,3422150000
2020-05-05,8922.389648,9031.000000,8900.570313,8930.620117,8930.620117,3913360000
2020-05-06,8997.019531,9065.580078,8950.889648,8984.860352,8984.860352,3620030000
2020-05-07,9104.669922,9136.179688,9045.230469,9101.879883,9101.879883,3762070000
2020-05-08,9165.700195,9224.490234,9126.969727,9220.349609,9220.349609,3777340000
2020-05-11,9155.209961,9346.269531,9155.209961,9298.919922,9298.919922,3898690000
2020-05-12,9326.059570,9354.450195,9109.089844,9112.450195,9112.450195,4315070000
2020-05-13,9123.690430,9209.490234,8890.160156,9000.080078,9000.080078,4244110000
2020-05-14,8946.450195,9097.750000,8860.769531,9094.419922,9094.419922,3945080000
2020-05-15,8976.290039,9157.459961,8958.080078,9152.639648,9152.639648,4221500000
2020-05-18,9281.360352,9367.540039,9248.780273,9331.929688,9331.929688,4318310000
2020-05-19,9326.280273,9422.900391,9296.250000,9298.540039,9298.540039,4144770000
2020-05-20,9415.250000,9498.280273,9412.830078,9485.019531,9485.019531,4292470000
2020-05-21,9487.629883,9515.049805,9361.830078,9377.990234,9377.990234,3725950000
2020-05-22,9363.669922,9421.929688,9325.070313,9413.990234,9413.990234,3641830000
2020-05-26,9570.530273,9570.530273,9379.900391,9389.980469,9389.980469,4432310000
2020-05-27,9366.629883,9445.059570,9182.450195,9442.049805,9442.049805,4462450000
2020-05-28,9404.830078,9568.889648,9391.839844,9416.709961,9416.709961,4064220000
2020-05-29,9440.639648,9573.549805,9379.929688,9555.530273,9555.530273,4710060000
2020-06-01,9526.429688,9609.379883,9515.339844,9598.889648,9598.889648,3824770000
2020-06-02,9603.179688,9660.080078,9511.879883,9657.309570,9657.309570,3962460000
2020-06-03,9689.719727,9729.690430,9648.929688,9704.690430,9704.690430,4638380000
2020-06-04,9672.169922,9741.969727,9577.709961,9629.660156,9629.660156,6074320000
2020-06-05,9673.089844,9846.629883,9659.450195,9824.389648,9824.389648,6572850000
2020-06-08,9805.690430,9904.519531,9753.870117,9901.519531,9901.519531,6143120000
2020-06-09,9861.179688,10006.900391,9859.000000,9967.169922,9967.169922,5281860000
2020-06-10,10037.980469,10155.200195,10022.440430,10094.259766,10094.259766,5128400000
2020-06-11,9907.559570,9978.190430,9586.250000,9588.480469,9588.480469,5271000000
2020-06-12,9785.580078,9849.009766,9499.089844,9663.780273,9663.780273,4366190000
2020-06-15,9517.139648,9809.410156,9489.580078,9776.889648,9776.889648,4440650000
2020-06-16,9983.650391,10010.889648,9801.450195,9949.370117,9949.370117,4639860000
2020-06-17,9998.860352,10058.650391,9952.500000,9982.480469,9982.480469,4249680000
2020-06-18,9972.349609,10018.559570,9942.110352,10012.049805,10012.049805,4294740000
2020-06-19,10104.629883,10121.669922,9937.809570,10008.639648,10008.639648,6068130000
2020-06-22,10009.000000,10134.639648,9989.490234,10130.330078,10130.330078,4468000000
2020-06-23,10192.419922,10306.900391,10172.070313,10209.820313,10209.820313,5712450000
2020-06-24,10183.769531,10232.419922,9943.240234,10002.700195,10002.700195,5549440000
2020-06-25,10003.500000,10110.290039,9901.209961,10101.830078,10101.830078,4709620000
2020-06-26,10087.080078,10093.980469,9837.740234,9849.360352,9849.360352,7279230000
2020-06-29,9850.549805,9965.080078,9742.889648,9961.160156,9961.160156,4306120000
2020-06-30,9970.209961,10185.349609,9956.830078,10156.849609,10156.849609,4474000000
2020-07-01,10160.410156,10321.769531,10142.750000,10279.250000,10279.250000,4595970000
2020-07-02,10386.379883,10432.549805,10328.780273,10341.889648,10341.889648,4017530000
2020-07-06,10487.700195,10625.099609,10485.820313,10604.059570,10604.059570,4529480000
2020-07-07,10595.940430,10704.929688,10516.629883,10524.009766,10524.009766,4314110000
2020-07-08,10594.410156,10669.129883,10528.820313,10666.700195,10666.700195,3999180000
2020-07-09,10745.870117,10785.959961,10574.969727,10754.589844,10754.589844,3992920000
2020-07-10,10751.769531,10842.780273,10639.480469,10836.330078,10836.330078,3509810000
2020-07-13,10951.540039,11069.259766,10574.559570,10602.209961,10602.209961,4822050000
2020-07-14,10502.849609,10701.879883,10370.790039,10689.519531,10689.519531,4419480000
2020-07-15,10752.110352,10780.400391,10570.959961,10701.679688,10701.679688,4610540000
2020-07-16,10589.860352,10658.900391,10495.089844,10626.459961,10626.459961,4237290000
2020-07-17,10651.599609,10680.700195,10558.780273,10645.219727,10645.219727,4334280000
2020-07-20,10672.959961,10971.519531,10621.900391,10952.080078,10952.080078,4274340000
2020-07-21,11015.540039,11017.429688,10800.870117,10833.070313,10833.070313,5311750000
2020-07-22,10850.919922,10910.240234,10776.240234,10870.750000,10870.750000,4074020000
2020-07-23,10853.160156,10885.379883,10531.219727,10580.589844,10580.589844,4469470000
2020-07-24,10389.540039,10543.419922,10313.940430,10483.129883,10483.129883,4205330000
2020-07-27,10547.110352,10689.549805,10527.639648,10674.379883,10674.379883,4209900000
2020-07-28,10644.339844,10662.190430,10527.429688,10532.500000,10532.500000,3869230000
2020-07-29,10602.400391,10694.879883,10587.200195,10662.980469,10662.980469,3970900000
2020-07-30,10578.629883,10737.030273,10531.790039,10715.509766,10715.509766,4135200000
2020-07-31,10886.360352,10908.339844,10707.400391,10905.879883,10905.879883,4418390000
2020-08-03,11018.019531,11085.500000,10997.669922,11055.080078,11055.080078,4173600000
2020-08-04,11048.500000,11097.849609,11002.549805,11096.540039,11096.540039,3973570000
2020-08-05,11107.240234,11141.690430,11077.700195,11125.440430,11125.440430,4119550000
2020-08-06,11116.490234,11282.240234,11090.500000,11267.080078,11267.080078,4086290000
2020-08-07,11235.240234,11276.299805,11044.599609,11139.389648,11139.389648,4230720000
2020-08-10,11153.509766,11159.379883,10941.870117,11085.169922,11085.169922,4018530000
2020-08-11,11039.679688,11090.919922,10855.059570,10876.080078,10876.080078,4303980000
2020-08-12,10972.070313,11190.259766,10970.870117,11157.719727,11157.719727,3716840000
2020-08-13,11174.639648,11271.219727,11139.639648,11178.370117,11178.370117,3444140000
2020-08-14,11187.820313,11213.269531,11106.929688,11164.450195,11164.450195,3491320000
2020-08-17,11231.969727,11306.469727,11228.139648,11288.570313,11288.570313,3193160000
2020-08-18,11339.759766,11421.099609,11279.080078,11399.030273,11399.030273,3199470000
2020-08-19,11397.230469,11440.219727,11303.400391,11318.639648,11318.639648,3467890000
2020-08-20,11277.049805,11497.179688,11268.459961,11477.049805,11477.049805,4170980000
2020-08-21,11476.849609,11574.790039,11461.530273,11555.160156,11555.160156,3905670000
2020-08-24,11703.339844,11728.089844,11535.549805,11626.169922,11626.169922,3885880000
2020-08-25,11610.580078,11723.950195,11580.889648,11721.809570,11721.809570,3454500000
2020-08-26,11779.349609,11979.650391,11768.000000,11971.940430,11971.940430,3441550000
2020-08-27,11997.889648,12047.990234,11842.839844,11926.160156,11926.160156,3535800000
2020-08-28,11992.679688,12018.139648,11928.690430,11995.849609,11995.849609,2997810000
2020-08-31,12017.459961,12167.459961,12000.110352,12110.700195,12110.700195,3596980000
2020-09-01,12203.360352,12300.440430,12132.780273,12292.860352,12292.860352,3480780000
2020-09-02,12417.450195,12439.480469,12176.179688,12420.540039,12420.540039,3966140000
2020-09-03,12195.750000,12235.000000,11662.110352,11771.370117,11771.370117,4437500000
2020-09-04,11686.240234,11846.179688,11145.990234,11622.129883,11622.129883,4269190000
2020-09-08,11143.910156,11400.459961,11055.160156,11068.259766,11068.259766,3872230000
2020-09-09,11308.250000,11480.370117,11197.129883,11395.849609,11395.849609,3531780000
2020-09-10,11501.429688,11566.339844,11095.940430,11154.120117,11154.120117,3814100000
2020-09-11,11251.190430,11280.410156,10945.219727,11087.400391,11087.400391,3609190000
2020-09-14,11250.799805,11363.250000,11192.820313,11277.759766,11277.759766,3716820000
2020-09-15,11432.940430,11495.400391,11367.200195,11438.870117,11438.870117,3772820000
2020-09-16,11467.900391,11486.089844,11242.959961,11247.599609,11247.599609,3661710000
2020-09-17,10965.740234,11160.040039,10936.799805,11080.950195,11080.950195,3726750000
2020-09-18,11147.799805,11153.969727,10769.400391,10936.980469,10936.980469,5745690000
2020-09-21,10768.009766,10984.759766,10677.849609,10980.219727,10980.219727,3885200000
2020-09-22,11082.089844,11207.080078,10943.259766,11186.370117,11186.370117,3492020000
2020-09-23,11167.219727,11179.589844,10806.049805,10833.330078,10833.330078,4074600000
2020-09-24,10746.349609,11026.429688,10728.410156,10896.469727,10896.469727,4080730000
2020-09-25,10910.500000,11177.730469,10851.679688,11151.129883,11151.129883,3767230000
2020-09-28,11332.320313,11369.400391,11243.240234,11364.450195,11364.450195,3562900000
2020-09-29,11354.700195,11396.219727,11305.790039,11322.950195,11322.950195,3363870000
2020-09-30,11328.549805,11535.009766,11328.549805,11418.059570,11418.059570,4228200000
2020-10-01,11554.959961,11606.730469,11488.599609,11583.200195,11583.200195,3978100000
2020-10-02,11328.849609,11479.080078,11225.169922,11255.690430,11255.690430,3715090000
2020-10-05,11345.240234,11512.059570,11336.070313,11509.059570,11509.059570,3597940000
2020-10-06,11476.679688,11536.419922,11256.259766,11291.269531,11291.269531,4360550000
2020-10-07,11412.650391,11519.549805,11382.480469,11503.190430,11503.190430,3891460000
2020-10-08,11576.440430,11582.780273,11510.240234,11550.940430,11550.940430,3486530000
2020-10-09,11615.570313,11727.599609,11600.860352,11725.849609,11725.849609,3475620000
2020-10-12,11900.120117,12204.750000,11880.230469,12088.110352,12088.110352,3862990000
2020-10-13,12131.070313,12187.780273,12032.750000,12083.169922,12083.169922,3607730000
2020-10-14,12105.099609,12159.209961,11913.570313,11985.360352,11985.360352,3393010000
2020-10-15,11767.269531,11928.629883,11765.490234,11898.570313,11898.570313,3304490000
2020-10-16,11952.120117,12034.129883,11824.139648,11852.169922,11852.169922,3156270000
2020-10-19,11913.009766,11962.469727,11606.480469,11634.349609,11634.349609,3455430000
2020-10-20,11679.080078,11801.400391,11613.759766,11677.839844,11677.839844,3483200000
2020-10-21,11686.190430,11789.459961,11646.480469,11665.370117,11665.370117,3445520000
2020-10-22,11712.639648,11739.219727,11529.730469,11662.910156,11662.910156,3414590000
2020-10-23,11680.730469,11693.009766,11569.089844,11692.570313,11692.570313,3134240000
2020-10-26,11584.169922,11708.080078,11360.730469,11504.519531,11504.519531,3186950000
2020-10-27,11560.860352,11633.490234,11503.099609,11598.950195,11598.950195,3079530000
2020-10-28,11400.480469,11426.099609,11136.099609,11142.759766,11142.759766,3912580000
2020-10-29,11214.330078,11467.370117,11187.080078,11350.740234,11350.740234,3222460000
2020-10-30,11265.700195,11293.759766,10960.019531,11052.950195,11052.950195,3662840000
2020-11-02,11152.480469,11222.519531,10957.110352,11084.759766,11084.759766,3196720000
2020-11-03,11155.849609,11356.080078,11115.549805,11279.910156,11279.910156,3190710000
2020-11-04,11627.759766,11846.459961,11564.910156,11777.019531,11777.019531,3606820000
2020-11-05,12021.769531,12117.040039,11977.070313,12078.070313,12078.070313,3823380000
2020-11-06,12044.290039,12116.910156,11895.500000,12091.349609,12091.349609,4156030000
2020-11-09,12194.709961,12268.660156,11818.240234,11830.389648,11830.389648,5823620000
2020-11-10,11704.459961,11761.950195,11512.459961,11624.290039,11624.290039,4712950000
2020-11-11,11734.809570,11904.129883,11714.320313,11892.929688,11892.929688,3823270000
2020-11-12,11924.150391,11976.889648,11786.089844,11827.139648,11827.139648,3862690000
2020-11-13,11910.620117,11957.089844,11808.950195,11937.839844,11937.839844,3640680000
2020-11-16,11925.360352,12035.500000,11891.849609,12013.379883,12013.379883,4138920000
2020-11-17,12030.269531,12047.129883,11964.200195,11977.490234,11977.490234,4122770000
2020-11-18,11963.360352,12027.150391,11892.540039,11894.709961,11894.709961,4699160000
2020-11-19,11863.120117,12000.290039,11842.660156,11985.429688,11985.429688,5322580000
2020-11-20,11976.000000,12017.419922,11903.570313,11906.440430,11906.440430,5319340000
2020-11-23,11959.889648,12001.830078,11817.530273,11905.940430,11905.940430,5360830000
2020-11-24,11952.700195,12094.160156,11878.309570,12079.809570,12079.809570,6277790000
2020-11-25,12112.110352,12174.990234,12081.509766,12152.219727,12152.219727,4425030000
2020-11-27,12220.370117,12306.709961,12214.450195,12258.209961,12258.209961,3401890000
2020-11-30,12278.780273,12299.610352,12090.929688,12268.320313,12268.320313,7693430000
2020-12-01,12387.620117,12510.019531,12338.360352,12455.330078,12455.330078,6467180000
2020-12-02,12390.580078,12472.250000,12318.269531,12456.410156,12456.410156,5150820000
2020-12-03,12469.160156,12538.919922,12445.360352,12467.129883,12467.129883,5182100000
2020-12-04,12479.910156,12531.209961,12450.509766,12528.480469,12528.480469,5044210000
2020-12-07,12523.570313,12610.000000,12523.120117,12596.469727,12596.469727,4741690000
2020-12-08,12574.839844,12651.349609,12504.969727,12635.719727,12635.719727,4758170000
2020-12-09,12626.969727,12643.240234,12311.299805,12364.639648,12364.639648,5131720000
2020-12-10,12268.469727,12447.849609,12226.129883,12401.740234,12401.740234,4470060000
2020-12-11,12327.070313,12378.610352,12236.799805,12375.410156,12375.410156,4268140000
2020-12-14,12427.860352,12544.309570,12426.250000,12462.209961,12462.209961,4458140000
2020-12-15,12565.280273,12596.839844,12467.570313,12595.919922,12595.919922,4377950000
2020-12-16,12607.870117,12698.110352,12568.709961,12668.160156,12668.160156,4561600000
2020-12-17,12741.639648,12760.969727,12685.980469,12752.059570,12752.059570,4994090000
2020-12-18,12786.919922,12793.469727,12611.219727,12738.179688,12738.179688,7088670000
2020-12-21,12575.599609,12706.440430,12474.030273,12690.259766,12690.259766,5156470000
2020-12-22,12715.480469,12761.230469,12606.419922,12717.559570,12717.559570,5700760000
2020-12-23,12733.750000,12737.589844,12649.599609,12653.139648,12653.139648,7028650000
2020-12-24,12668.200195,12732.549805,12665.799805,12711.009766,12711.009766,3305950000
2020-12-28,12813.969727,12861.910156,12747.049805,12838.860352,12838.860352,5076340000
2020-12-29,12909.860352,12925.530273,12816.589844,12843.490234,12843.490234,4680780000
2020-12-30,12900.030273,12917.450195,12828.790039,12845.360352,12845.360352,5292210000
2020-12-31,12852.959961,12904.089844,12804.750000,12888.280273,12888.280273,4771390000
2021-01-04,12950.219727,12950.219727,12537.419922,12694.660156,12694.660156,6546740000
2021-01-05,12663.129883,12809.669922,12663.129883,12802.379883,12802.379883,6904420000
2021-01-06,12601.259766,12803.290039,12569.419922,12623.349609,12623.349609,7648340000
2021-01-07,12745.410156,12966.679688,12744.820313,12939.570313,12939.570313,6777010000
2021-01-08,13037.240234,13113.089844,12939.730469,13105.200195,13105.200195,7223660000
2021-01-11,12961.500000,13023.209961,12883.589844,12902.490234,12902.490234,6876420000
2021-01-12,12916.099609,12957.429688,12783.709961,12892.089844,12892.089844,7181380000
2021-01-13,12911.870117,13008.849609,12878.019531,12973.629883,12973.629883,7072920000
2021-01-14,13010.940430,13037.049805,12886.160156,12898.690430,12898.690430,6671090000
2021-01-15,12898.089844,12941.290039,12758.099609,12803.929688,12803.929688,6402970000
2021-01-19,12921.610352,13012.089844,12861.299805,12996.540039,12996.540039,6229100000
2021-01-20,13155.120117,13332.259766,13138.299805,13296.450195,13296.450195,6771630000
2021-01-21,13356.700195,13433.690430,13297.790039,13404.990234,13404.990234,7183390000
2021-01-22,13356.179688,13404.769531,13336.900391,13366.400391,13366.400391,5931240000
2021-01-25,13515.629883,13563.700195,13205.589844,13483.290039,13483.290039,7139410000
2021-01-26,13507.469727,13536.299805,13440.320313,13490.190430,13490.190430,6781460000
2021-01-27,13371.160156,13393.509766,13034.139648,13112.650391,13112.650391,11102160000
2021-01-28,13163.320313,13401.849609,13150.099609,13201.530273,13201.530273,9823150000
2021-01-29,13124.700195,13167.870117,12845.429688,12925.379883,12925.379883,7809670000
2021-02-01,13067.650391,13280.219727,12983.099609,13248.900391,13248.900391,7014220000
2021-02-02,13371.370117,13501.230469,13363.759766,13456.120117,13456.120117,7240220000
2021-02-03,13555.030273,13561.450195,13400.080078,13402.370117,13402.370117,7465240000
2021-02-04,13454.849609,13563.129883,13406.440430,13560.889648,13560.889648,7218680000
2021-02-05,13592.769531,13642.959961,13527.809570,13603.959961,13603.959961,6697720000
2021-02-08,13672.330078,13698.410156,13607.959961,13695.019531,13695.019531,8439940000
2021-02-09,13667.139648,13741.790039,13664.700195,13687.080078,13687.080078,8658980000
2021-02-10,13751.419922,13770.910156,13531.929688,13655.269531,13655.269531,10165550000
2021-02-11,13723.629883,13747.200195,13637.190430,13734.349609,13734.349609,10000200000
2021-02-12,13695.900391,13816.250000,13656.780273,13807.700195,13807.700195,7352960000
2021-02-16,13841.030273,13879.769531,13726.780273,13773.769531,13773.769531,7646300000
2021-02-17,13636.150391,13713.139648,13552.660156,13699.709961,13699.709961,7227140000
2021-02-18,13556.009766,13669.940430,13477.169922,13637.509766,13637.509766,6454280000
2021-02-19,13686.230469,13701.690430,13545.450195,13580.780273,13580.780273,6686060000
2021-02-22,13414.040039,13447.370117,13220.769531,13223.740234,13223.740234,6435100000
2021-02-23,12982.360352,13259.849609,12758.120117,13194.709961,13194.709961,7482840000
2021-02-24,13095.860352,13312.429688,12971.820313,13302.190430,13302.190430,5793430000
2021-02-25,13197.750000,13294.559570,12773.759766,12828.309570,12828.309570,6335240000
2021-02-26,12958.959961,13090.360352,12764.339844,12909.440430,12909.440430,5883880000
2021-03-01,13106.019531,13293.780273,13051.700195,13282.950195,13282.950195,5047710000
2021-03-02,13297.759766,13301.620117,13052.120117,13059.950195,13059.950195,4920320000
2021-03-03,13020.099609,13057.290039,12679.889648,12683.330078,12683.330078,5493960000
2021-03-04,12655.919922,12799.080078,12314.160156,12464.000000,12464.000000,7799710000
2021-03-05,12594.160156,12700.959961,12208.389648,12668.509766,12668.509766,7696900000
2021-03-08,12629.559570,12718.580078,12287.570313,12299.080078,12299.080078,5971260000
2021-03-09,12635.450195,12868.519531,12592.830078,12794.490234,12794.490234,6294910000
2021-03-10,12950.250000,12979.379883,12726.849609,12752.070313,12752.070313,5991730000
2021-03-11,12960.530273,13117.860352,12920.009766,13052.900391,13052.900391,5956260000
2021-03-12,12873.389648,12943.580078,12778.129883,12937.290039,12937.290039,5472340000
2021-03-15,12936.129883,13085.009766,12885.639648,13082.540039,13082.540039,5933440000
2021-03-16,13156.650391,13297.480469,13091.780273,13152.280273,13152.280273,5463770000
2021-03-17,13024.830078,13280.290039,12950.080078,13202.379883,13202.379883,5465500000
2021-03-18,13006.290039,13040.360352,12781.530273,12789.139648,12789.139648,5699900000
2021-03-19,12792.669922,12906.019531,12704.070313,12866.990234,12866.990234,7591530000
2021-03-22,12943.139648,13167.459961,12943.139648,13086.509766,13086.509766,5302770000
2021-03-23,13127.169922,13180.660156,12993.500000,13017.790039,13017.790039,5607860000
2021-03-24,13072.820313,13077.490234,12797.849609,12798.879883,12798.879883,6184470000
2021-03-25,12707.580078,12845.660156,12627.929688,12780.509766,12780.509766,5608640000
2021-03-26,12777.269531,12992.299805,12721.660156,12979.120117,12979.120117,5195330000
2021-03-29,12950.509766,13013.469727,12836.599609,12965.740234,12965.740234,4934000000
2021-03-30,12904.009766,12929.459961,12798.030273,12896.530273,12896.530273,4685320000
2021-03-31,12970.330078,13167.059570,12966.650391,13091.440430,13091.440430,4980670000
2021-04-01,13268.879883,13333.410156,13255.820313,13329.519531,13329.519531,4553470000
2021-04-05,13434.040039,13623.599609,13420.809570,13598.160156,13598.160156,4439970000
2021-04-06,13567.200195,13660.290039,13551.599609,13578.459961,13578.459961,4038510000
2021-04-07,13553.900391,13648.799805,13532.629883,13616.700195,13616.700195,4078990000
2021-04-08,13730.730469,13763.179688,13703.509766,13758.509766,13758.509766,4133640000
2021-04-09,13709.669922,13849.309570,13674.919922,13845.059570,13845.059570,3906460000
2021-04-12,13792.740234,13839.389648,13747.629883,13819.349609,13819.349609,4230160000
2021-04-13,13874.580078,14002.530273,13874.580078,13986.490234,13986.490234,4200290000
2021-04-14,13988.860352,13990.540039,13782.179688,13803.910156,13803.910156,4102380000
2021-04-15,13934.870117,14040.110352,13931.009766,14026.190430,14026.190430,4382620000
2021-04-16,14035.959961,14050.379883,13966.540039,14041.910156,14041.910156,4414640000
2021-04-19,13970.830078,14025.639648,13835.750000,13907.669922,13907.669922,4349340000
2021-04-20,13891.959961,13934.889648,13730.589844,13809.299805,13809.299805,4229410000
2021-04-21,13768.919922,13939.700195,13717.440430,13935.150391,13935.150391,3967090000
2021-04-22,13920.879883,13954.030273,13716.759766,13762.360352,13762.360352,4397030000
2021-04-23,13794.490234,13989.429688,13789.450195,13941.440430,13941.440430,4332500000
2021-04-26,13954.940430,14039.400391,13919.929688,14026.160156,14026.160156,4479480000
2021-04-27,14048.129883,14048.339844,13931.179688,13960.280273,13960.280273,4665430000
2021-04-28,13953.610352,13992.080078,13895.150391,13901.620117,13901.620117,4532050000
2021-04-29,14063.940430,14073.480469,13836.099609,13970.200195,13970.200195,4854340000
2021-04-30,13857.790039,13969.209961,13838.820313,13860.759766,13860.759766,4762770000
2021-05-03,13923.040039,13955.000000,13784.660156,13799.719727,13799.719727,4718850000
2021-05-04,13680.629883,13705.379883,13396.110352,13544.669922,13544.669922,5852850000
2021-05-05,13649.120117,13676.860352,13478.580078,13503.370117,13503.370117,4517100000
2021-05-06,13490.940430,13617.339844,13403.459961,13613.730469,13613.730469,5000710000
2021-05-07,13715.559570,13814.650391,13669.780273,13719.629883,13719.629883,4376800000
2021-05-10,13647.730469,13648.490234,13358.620117,13359.080078,13359.080078,4795690000
2021-05-11,13102.639648,13381.660156,13094.759766,13351.269531,13351.269531,4719720000
2021-05-12,13155.070313,13236.889648,12967.179688,13001.629883,13001.629883,4730740000
2021-05-13,13133.730469,13226.639648,13006.769531,13109.150391,13109.150391,4681530000
2021-05-14,13238.990234,13430.000000,13220.190430,13393.120117,13393.120117,4008110000
2021-05-17,13329.860352,13350.139648,13196.570313,13312.910156,13312.910156,3980630000
2021-05-18,13352.259766,13400.519531,13212.849609,13217.679688,13217.679688,4283680000
2021-05-19,12998.530273,13243.980469,12994.349609,13237.910156,13237.910156,4314980000
2021-05-20,13294.589844,13526.009766,13293.099609,13494.089844,13494.089844,3972730000
2021-05-21,13573.219727,13573.839844,13401.530273,13411.740234,13411.740234,3704590000
2021-05-24,13504.389648,13687.610352,13500.120117,13641.750000,13641.750000,3490650000
2021-05-25,13701.299805,13734.410156,13614.540039,13657.730469,13657.730469,4084480000
2021-05-26,13687.709961,13726.059570,13661.059570,13702.740234,13702.740234,4231140000
2021-05-27,13686.860352,13724.759766,13652.129883,13657.849609,13657.849609,5057550000
2021-05-28,13717.000000,13765.799805,13684.830078,13686.509766,13686.509766,4435220000
2021-06-01,13764.269531,13773.450195,13602.120117,13654.589844,13654.589844,4155670000
2021-06-02,13655.709961,13712.679688,13610.160156,13675.790039,13675.790039,5059810000
2021-06-03,13568.910156,13608.540039,13469.849609,13529.679688,13529.679688,5367460000
2021-06-04,13619.790039,13784.769531,13613.580078,13770.769531,13770.769531,4341800000
2021-06-07,13744.150391,13808.419922,13710.110352,13802.889648,13802.889648,4602940000
2021-06-08,13873.459961,13913.400391,13746.419922,13810.860352,13810.860352,5894140000
2021-06-09,13865.509766,13900.709961,13811.049805,13814.940430,13814.940430,5607720000
2021-06-10,13834.259766,13962.980469,13817.830078,13960.349609,13960.349609,4889500000
2021-06-11,13959.469727,13998.650391,13934.000000,13998.299805,13998.299805,4140190000
2021-06-14,14002.139648,14129.330078,13963.940430,14128.200195,14128.200195,4394380000
2021-06-15,14120.809570,14126.259766,14008.929688,14030.410156,14030.410156,4517770000
2021-06-16,14053.120117,14100.110352,13843.599609,13983.009766,13983.009766,4632480000
2021-06-17,13946.700195,14205.429688,13946.519531,14163.809570,14163.809570,4526780000
2021-06-18,14125.120117,14140.620117,14024.599609,14049.580078,14049.580078,6105960000
2021-06-21,14055.040039,14150.910156,13967.889648,14137.230469,14137.230469,4523120000
2021-06-22,14140.299805,14288.490234,14128.009766,14270.419922,14270.419922,4405260000
2021-06-23,14275.089844,14324.740234,14247.580078,14274.240234,14274.240234,4394600000
2021-06-24,14358.299805,14429.139648,14337.650391,14365.959961,14365.959961,4297280000
2021-06-25,14396.629883,14401.709961,14324.259766,14345.179688,14345.179688,7436800000
2021-06-28,14401.629883,14530.070313,14400.589844,14524.980469,14524.980469,4235620000
2021-06-29,14523.629883,14575.190430,14481.849609,14572.750000,14572.750000,4842860000
2021-06-30,14560.070313,14582.299805,14530.870117,14554.799805,14554.799805,5264790000
2021-07-01,14530.629883,14576.639648,14483.419922,14560.049805,14560.049805,4371620000
2021-07-02,14633.509766,14738.139648,14626.820313,14727.629883,14727.629883,3731730000
2021-07-06,14755.150391,14797.450195,14635.309570,14786.360352,14786.360352,4464780000
2021-07-07,14889.759766,14891.190430,14735.750000,14810.540039,14810.540039,4582030000
2021-07-08,14577.669922,14763.669922,14551.759766,14722.139648,14722.139648,4550600000
2021-07-09,14709.320313,14838.719727,14685.540039,14826.089844,14826.089844,3809040000
2021-07-12,14878.709961,14899.459961,14813.790039,14877.889648,14877.889648,3864500000
2021-07-13,14871.040039,15002.280273,14843.799805,14874.540039,14874.540039,4553380000
2021-07-14,14984.860352,15001.129883,14871.730469,14900.440430,14900.440430,4461730000
2021-07-15,14903.490234,14907.509766,14717.549805,14794.690430,14794.690430,4493540000
2021-07-16,14842.080078,14875.969727,14667.099609,14681.379883,14681.379883,4048940000
2021-07-19,14517.959961,14578.959961,14455.070313,14549.089844,14549.089844,4507040000
2021-07-20,14601.339844,14790.599609,14530.780273,14728.209961,14728.209961,4618980000
2021-07-21,14723.669922,14843.169922,14710.110352,14842.629883,14842.629883,4075150000
2021-07-22,14865.469727,14941.379883,14865.469727,14940.169922,14940.169922,3574560000
2021-07-23,15004.429688,15125.839844,14948.040039,15111.790039,15111.790039,3959410000
2021-07-26,15088.280273,15142.349609,15048.230469,15125.950195,15125.950195,4409960000
2021-07-27,15103.009766,15107.740234,14787.799805,14956.969727,14956.969727,4300000000
2021-07-28,15005.169922,15078.849609,14913.549805,15018.099609,15018.099609,4235390000
2021-07-29,15015.299805,15091.959961,15004.419922,15048.360352,15048.360352,3904590000
2021-07-30,14882.389648,14990.860352,14882.389648,14959.900391,14959.900391,3628750000
2021-08-02,15046.099609,15059.889648,14945.129883,14963.620117,14963.620117,3738200000
2021-08-03,14997.200195,15063.660156,14864.530273,15061.419922,15061.419922,4117520000
2021-08-04,15059.160156,15117.379883,15017.139648,15083.389648,15083.389648,4319400000
2021-08-05,15105.400391,15184.269531,15083.839844,15181.639648,15181.639648,4087320000
2021-08-06,15125.740234,15162.339844,15063.019531,15109.360352,15109.360352,4159050000
2021-08-09,15136.139648,15154.679688,15081.750000,15133.110352,15133.110352,4095760000
2021-08-10,15157.370117,15169.450195,15010.160156,15053.580078,15053.580078,3978790000
2021-08-11,15101.820313,15127.780273,14972.599609,15027.759766,15027.759766,3980530000
2021-08-12,15012.599609,15097.910156,14956.250000,15088.980469,15088.980469,4020260000
2021-08-13,15101.839844,15150.480469,15079.299805,15136.679688,15136.679688,4038130000
2021-08-16,15090.049805,15142.030273,14931.150391,15140.769531,15140.769531,3953840000
2021-08-17,15018.940430,15062.700195,14906.219727,15002.830078,15002.830078,4151190000
2021-08-18,14975.019531,15039.900391,14846.509766,14857.919922,14857.919922,3814120000
2021-08-19,14773.190430,15000.190430,14773.190430,14933.940430,14933.940430,4172870000
